 District ADDRESS  VALUE   1   2   3   4    5    6    7    8    9
  48  546   57083   3   0   2   5   55    6   17    0   17
  48  547   54779   1   0   1   0    1    0    0    0    1
  48  548   56371   1   0   3   5    0    0    0    0    0
  48  549   57171   3   0   1  10   38    8   12    0   15
  48  550   55981   2   0   3   5   12    4    0    0    6
  48  551   55046   3   1   2  10  138    5   24    7   18
  48  552   53144   1   0   0   0    0    0    0    0    0
  48  553   53973   2   0   1   5   35    4   23    0    4
  48  554   58064   2   2   3  10   67    8   22   13   19
  48  555   62646   2   4   0   0    0    0    0    0    0
  48  556   63948   3   0   4  10   53    3   20    0   14
  48  557   64300   3   2   2  10  137   10   16    8   23
  48  558   63890   2   0   4  15   36    7   12    0   15
  48  559   62258   2   2   3  15   56    7   17   11   21
  48  560   63838   3   2   2  15   68    9   22   11   22
  48  561   62662   3   0   0   0    0    0    0    0    0
  48  562   57978   2   1   3   5   45    4   14    9   10
  48  563   56133   2   0   1   0    4    2    0    0    2
  48  564   55984   2   0   2  15   74    8   15    0   15
  48  565   58249   2   0   1  10   33    6   14    0   11
  48  566   58700   2   0   1   5   45    4   24    0   15
  48  567   54563   4   1   1  15   85   11    9    6   26
  48  568   50481   2   1   2   5   80    2   23   12   14
  48  569   48793   2   0   0   0    0    0    0    0    0
  48  570   53037   3   0   2   5   19    6    1    0    8
  48  571   61076   2   0   1  10   51    6   16    0    3
  48  572   66975   4   0   3  15   46   11   11    0   18
  48  573   69029   2   2   3  10   73    5   24   15   13
  48  574   66337   7   0   2  10   46    9   13    0   24
  48  575   58373   2   3   2   5   80    8   29   17   21
  48  576   52083   2   0   1   5   27    5    3    0    8
  48  577   50000   2   0   2   5   65    1   26    0   12
  48  578   49240   2   0   1   0   19    4    4    0   10
  48  579   52111   5   2   3  10  111   10   35   10   23
  48  580   55597   3   0   2   5   66    5   22    0   13
  48  581   54238   2   0   2   5   82    7   32    0   18
  48  582   54061   4   0   0   0    0    0    0    0    0
  48  583   58503   4   2   4  15  140    9   23   22   34
  48  584   61196   3   0   0   0    0    0    0    0    0
  48  585   66025   3   1   3  10   46    5    8   12   17
  48  586   68975   2   2   1  15   55   10    9   11   16
  48  587   67367   3   0   0   0    0    0    0    0    0
  48  588   68021   6   3   4  15  127   13   52   16   45
  48  589   65763   3   1   1  15  121    7   28    7   24
  48  590   63492   4   0   2  15   63    8   15    0   24
  48  591   62936   2   2   4  10   61    4   22    9   15
  48  592   60204   3   0   1  10   29    5    5    0   12
  48  593   59687   3   1   2  10  103    7   31   11   21
  48  594   63736   1   0   0   0    0    0    0    0    0
  48  595   66438   2   0   1  10   74    7   27    0   13
  48  596   64865   7   0   5  15   92   16   12    0   33
  48  597   62648   7   3   5  15  143   16   44   12   45
  48  598   59119   2   0   0   0    0    0    0    0    0
  48  599   57461   2   0   2  10   48    8   29    0   11
  48  600   58650   3   0   2  10   33    7    3    0   10
  48  601   60095   2   0   2   5   45    1   17    0    7
  48  602   61953   2   2   4  10   67    5   12   12   17
  48  603   63109   2   0   3  10   53    6   10    0   16
  48  604   64214   2   2   3  10   90    5   34   15   21
  48  605   62801   2   0   3   5   11    2    1    0    7
  48  606   59773   5   1   2  10   95   10   26   16   32
  48  607   59201   2   0   2   5   26    2    1    0   10
  48  608   60284   2   1   0   0    0    0    0    0    0
  48  609   63341   2   0   0   0    0    0    0    0    0
  48  610   67045   2   1   2  10   71    2   22    7   23
  48  611   67988   2   2   2  15   81    8   23   15   21
  48  612   65399   4   0   3  10   49    7   12    0   18
  48  613   58344   5   0   2  10   65    7   11    0   29
  48  614   53810   4   0   1   5   25    3    0    0   18
  48  615   52349   2   2   0   0    0    0    0    0    0
  48  616   51533   1   0   2   5   15    2    8    0    1
  48  617   56622   3   1   2  10   74    7   15   14   17
  48  618   60025   3   0   2   5   40    3    0    0   14
  48  619   60200   5   0   2   5   84    9   17    0   23
  48  620   63984   3   2   0   0    0    0    0    0    0
  48  621   67306   3   1   5  10   61    9   14    9   15
  48  622   65607   3   0   2  10   73    5   31    0   20
  48  623   63019   1   0   0   0    0    0    0    0    0
  48  624   61919   2   2   2  15  113   11   21   10   32
  48  625   58014   2   1   1   5   57    6   15    5   13
  48  626   55483   3   0   2   5   20    5    0    0   10
  48  627   57530   2   0   0   0    0    0    0    0    0
  48  628   57964   2   4   3   5   67    7   12   16   20
  48  629   61232   3   1   2  10   48    9   16    5   14
  48  630   67375   5   0   1  10  117    9   36    0   20
  48  631   68812   2   1   3  15   63    7   21   10   24
  48  632   69240   5   2   4  10   68    9   18   16   20
  48  633   66571   4   2   2  20  131   12   36   14   33
  48  634   64931   2   0   1  15   31    6    4    0   19
  48  635   65592   6   1   2  15   88   12   35    7   30
  48  636   63403   2   0   0   0    0    0    0    0    0
  48  637   64576   2   0   3  10   48    6   31    0   10
  48  638   65530   4   1   2  20  141   11   17   12   38
  48  639   66201   3   0   3  15   60    8   26    0   21
  48  640   68582   3   1   3  15   66    7   26   11   18
  48  641   66977   4   0   2  10   86    8   12    0   19
  48  642   63416   2   5   1  15  124    8   49   20   20
  48  643   59969   2   0   1   5   33    6    0    0   14
  48  644   57518   3   1   4   5   52    5    3    8   13
  48  645   58425   4   0   1   5   42    3   21    0   15
  48  646   57714   2   0   1   5   31    2   14    0    6
  48  647   56386   2   0   1   5   43    4   23    0   15
  48  648   55232   2   1   2  10   50    4    8    8   13
  48  649   53106   2   1   2  10   68    5   19   15   19
  48  650   53109   3   0   2  10   40    6   11    0   16
  48  651   53393   1   0   0   0    0    0    0    0    0
  48  652   55217   4   0   2   5   24    7    0    0   16
  48  653   59704   5   0   2  10   63    9    3    0   24
  48  654   65115   2   4   3  15  139   10   32   21   34
  48  655   70393   4   0   2  15   62   10   24    0   18
  48  656   73886   2   1   2  15   74    7   23    6   19
  48  657   74756   6   1   4  20  104   14   41   10   37
  48  658   72583   4   1   2  15   66    8   29    4   23
  48  659   68663   5   0   2  10   80    5   28    0   17
  48  660   65430   5   2   2  20  143   14   39   18   33
  48  661   64478   4   0   1  15   92    9   42    0   23
  48  662   67218   2   0   1  10   19    3    0    0   10
  48  663   70075   2   3   4  15   84   11   36   10   26
  48  664   69450   2   3   0   0    0    0    0    0    0
  48  665   66182   6   1   3  20  121   11   42    6   38
  48  666   60575   3   0   2  10   57    5    3    0   19
  48  667   54264   2   0   0   0    0    0    0    0    0
  48  668   53413   2   0   0   0    0    0    0    0    0
  48  669   55538   1   0   3  10   16    4    0    0   12
  48  670   59372   2   4   0   0    0    0    0    0    0
  48  671   64232   4   2   1  15  109   11   40   13   32
  48  672   62691   4   1   2  10   54    7   17   10   13
  48  673   59244   5   0   4  10   65    7   28    0   18
  48  674   56179   3   1   1  10   78    9   33   14   22
  48  675   54491   1   0   0   0    0    0    0    0    0
  48  676   55581   4   0   0   0    0    0    0    0    0
  48  677   56961   6   0   2  15  139   11   40    0   37
  48  678   56970   3   0   2  10   78    5   30    0   19
  48  679   54441   4   0   2   5   35    8   10    0   15
  48  680   54697   4   0   2   0   18    3    0    0    5
  48  681   55830   1   0   2  10   49    6   15    0   15
  48  682   56146   3   2   2   5   34    8    0   11   13
  48  683   59025   2   0   4   5   39    1   23    0   11
  48  684   60305   3   1   0   0    0    0    0    0    0
  48  685   60016   3   1   3  10   48    7   22    0   14
  48  686   60436   2   1   3  15   69    8   19    4   21
  48  687   62144   4   1   3  10   98   10   42    4   20
  48  688   64904   2   1   0   0    0    0    0    0    0
  48  689   64307   6   0   2  15  102   12   32    0   28
  48  690   62297   2   1   2  10   49    7   10    7   22
  48  691   61411   3   0   2  10   78    5   24    0   15
  48  692   59619   2   3   3   5   61    4    8   17   23
  48  693   62421   4   2   2   5  143    6   26   16   21
  48  694   66105   4   3   2  10  136   10   32   13   21
  48  695   62029   4   0   1  10   28    8    0    0   12
  48  696   58008   2   1   2   5   97    5   43   13   15
  48  697   57288   2   0   1  10   28    4    6    0    4
  48  698   54440   3   0   1  10   74    9   27    0   19
  48  699   54653   2   0   1   0   13    0    0    0    9
  48  700   58020   2   0   1  10   27    5    0    0   15
  48  701   58922   1   0   1   5   31    2   17    0   11
  48  702   62568   3   1   2  20   79    8   18    8   24
  48  703   65255   2   2   1  10   85    5   39   17   17
  48  704   61660   2   0   2   5   19    0    2    0   10
  48  705   58254   2   0   2   5   71    6   13    0   19
  48  706   55757   3   0   2  15   88   10   17    0   28
  48  707   55108   2   0   1  15   70    5   34    0   23
  48  708   58358   4   1   1  10   70    8   17   14   15
  48  709   59577   6   0   2  10   56    7   20    0   24
  48  710   58427   1   0   2  10   29    5    0    0   15
  48  711   59098   2   2   0   0    0    0    0    0    0
  48  712   59540   2   1   3  10  109    7   31   10   20
  48  713   59825   8   1   4  15  128   15   28   16   39
  48  714   63372   1   0   3  10   34    2    8    0    7
  48  715   67780   3   0   3  10   56    3   23    0   13
  48  716   67957   1   0   0   0    0    0    0    0    0
  48  717   68372   3   1   3  15   82    9   22   12   23
  48  718   65997   2   0   2  10   57    5   25    0   13
  48  719   59128   2   0   1  10   56    4   23    0   23
  48  720   59090   2   2   1  10   97    6   35    9   17
  48  721   62875   2   8   3  15  153   12   27   24   38
  48  722   65128   3   0   3  10   64    8   20    0   13
  48  723   66655   4   2   2  10   67    8   11   12   31
  48  724   63915   2   3   1  10   79    5   25   15   16
  48  725   57072   2   1   2  10   52    5    8   11   15
  48  726   54787   1   0   1   5   15    4    0    0    9
  48  727   57626   3   0   2  10   36    4    0    0   21
  48  728   64789   5   0   3  15   79   11   37    0   25
  48  729   72116   2   4   1  15  119    7   39   18   20
  48  730   74124   5   1   3  20  153   11   40   10   29
  48  731   71349   4   1   4  15   69   10   16   12   30
  48  732   63077   2   5   5  10  137   11   44   33   26
  48  733   57027   1   0   1   5   12    2    0    0    7
  48  734   53805   2   2   4  10   69    5    5   11   25
  49    1   59867   2   0   2   5   91    1   21    0   15
  49    2   56904   3   0   3   5   70    5   22    0   14
  49    3   53780   2   1   3  10   67    7    5   10   14
  49    4   52908   2   0   1   5   31    4   16    0   10
  49    5   56839   2   3   2   0   53    6    0   15   15
  49    6   60552   3   2   3  15  117   12   26   14   27
  49    7   60596   2   0   1  10  109    1   42    0   11
  49    8   61421   1   0   0   0    0    0    0    0    0
  49    9   61019   2   3   1  10   48    6   13   12   13
  49   10   60151   1   0   2   5   26    2    0    0   14
  49   11   59022   4   0   0   0    0    0    0    0    0
  49   12   58531   3   0   0   0    0    0    0    0    0
  49   13   56566   2   1   0   0    0    0    0    0    0
  49   14   54518   2   1   1  15   68    8   13   11   22
  49   15   56822   1   0   2  10   18    3    0    0    9
  49   16   57530   4   1   2  10   97    8   30    8   24
  49   17   56789   3   0   1   5   54    4   19    0   13
  49   18   56016   2   0   2  10   27    5    4    0   15
  49   19   53514   3   1   3  10   60   11   14   11   23
  49   20   50676   2   0   4   5   25    3   11    0    7
  49   21   49551   2   0   1   5   59    5   32    0   12
  49   22   53578   1   0   1   5   21    1   16    0    0
  49   23   55716   1   0   3   5   19    2    0    0   10
  49   24   56322   2   2   1   5  104    7   37   18   20
